Price,Change,Volume,Time
82.34,-0.65%,4199225,1426014534200
82.32,-0.68%,4215117,1426014594744
82.32,-0.68%,4223091,1426014655418
82.32,-0.68%,4242220,1426014715958
82.32,-0.68%,4253607,1426014776635
82.30,-0.70%,4292458,1426014837181
82.30,-0.70%,4302109,1426014897742
82.31,-0.69%,4329985,1426014958428
82.31,-0.69%,4355411,1426015018976
82.33,-0.66%,4365636,1426015080661
82.38,-0.60%,4393118,1426015141199
82.36,-0.63%,4401815,1426015201751
82.38,-0.60%,4414146,1426015262427
82.39,-0.59%,4428094,1426015322983
82.38,-0.60%,4444434,1426015383653
82.39,-0.59%,4456661,1426015444195
82.40,-0.58%,4464950,1426015504738
82.40,-0.58%,4473573,1426015565422
82.35,-0.64%,4488321,1426015625962
82.32,-0.68%,4508859,1426015686652
82.31,-0.69%,4515311,1426015747200
82.29,-0.71%,4550047,1426015807743
82.30,-0.70%,4571015,1426015868433
82.31,-0.69%,4606086,1426015928982
82.31,-0.69%,4622616,1426015989655
82.31,-0.69%,4641637,1426016050207
82.29,-0.71%,4652077,1426016110746
82.33,-0.67%,4665655,1426016171443
82.29,-0.71%,4676190,1426016231988
82.30,-0.70%,4690718,1426016292658
82.31,-0.69%,4708821,1426016353208
82.30,-0.70%,4721674,1426016413753
82.29,-0.71%,4740398,1426016474422
82.32,-0.68%,4758662,1426016534973
82.27,-0.74%,4775776,1426016595676
82.28,-0.72%,4787375,1426016656221
82.23,-0.78%,4812733,1426016716768
82.25,-0.76%,4824898,1426016777456
82.24,-0.77%,4846097,1426016838005
82.26,-0.75%,4888631,1426016898698
82.30,-0.70%,4905698,1426016959248
82.26,-0.75%,4927730,1426017019790
82.23,-0.78%,4948128,1426017080467
82.25,-0.77%,4970826,1426017141009
82.28,-0.73%,4993175,1426017201680
82.25,-0.76%,5021408,1426017262219
82.24,-0.78%,5087941,1426017322754
82.21,-0.81%,5146688,1426017383432
82.22,-0.80%,5210597,1426017443976
82.21,-0.81%,5250676,1426017504654
82.20,-0.82%,5317736,1426017565201
Price,Change,Volume,Time
83.68,0.0053,452515,1427118322173
Price,Change,Volume,Time
83.41,0.002,542465,1427118725672
Price,Change,Volume,Time
83.64,0.0049,1734028,1427123968831
83.71,0.005600000000000001,1747063,1427124029393
83.71,0.005600000000000001,1755298,1427124089952
83.71,0.005600000000000001,1758666,1427124150497
83.7,0.0055000000000000005,1770529,1427124211053
Price,Change,Volume,Time
83.58,0.0040999999999999995,1800618,1427124449012
Price,Change,Volume,Time
83.57,0.004,1809434,1427124511462
83.56,0.0038,1815874,1427124572044
83.54,0.0034999999999999996,1828239,1427124632595
83.55,0.0037,1838114,1427124693147
83.54,0.0036,1849407,1427124753989
83.55,0.0037,1857747,1427124814543
83.51,0.0032,1865210,1427124875090
83.51,0.0033,1879667,1427124935632
83.52,0.0034000000000000002,1892305,1427124996195
83.57,0.004,1906767,1427125057022
83.58,0.0040999999999999995,1917520,1427125117577
Price,Change,Volume,Time
83.54,0.0036,2037602,1427126052998
83.54,0.0036,2037602,1427126068556
83.52,0.0034000000000000002,2042580,1427126084106
83.53,0.0034999999999999996,2042692,1427126099652
83.52,0.0034000000000000002,2043484,1427126115211
83.52,0.0034000000000000002,2045098,1427126130757
83.52,0.0033,2045968,1427126146308
Price,Change,Volume,Time
83.53,0.0034999999999999996,2047802,1427126164616
83.51,0.0032,2048202,1427126175179
83.51,0.0032,2048202,1427126185736
83.51,0.0032,2048202,1427126196280
83.51,0.0032,2048270,1427126206822
Price,Change,Volume,Time
83.49,0.003,2059736,1427126315983
83.47,0.0028000000000000004,2061962,1427126326540
83.46,0.0026,2062649,1427126337099
83.45,0.0025,2064627,1427126347649
83.45,0.0025,2064627,1427126358207
Price,Change,Volume,Time
83.43,0.0023,2089862,1427126535164
83.43,0.0023,2089975,1427126540713
83.43,0.0023,2089975,1427126549293
83.44,0.0024,2091954,1427126554842
83.44,0.0024,2091954,1427126560394
83.44,0.0024,2091984,1427126565949
83.44,0.0024,2091984,1427126571499
83.44,0.0024,2093770,1427126577040
83.44,0.0024,2093770,1427126582600
83.43,0.0023,2094688,1427126588143
83.43,0.0023,2094688,1427126593718
83.43,0.0022,2095638,1427126599258
Price,Change,Volume,Time
83.42,0.0022,2108858,1427126734215
83.43,0.0023,2109058,1427126739768
83.43,0.0023,2111522,1427126748344
83.43,0.0023,2111522,1427126753888
83.43,0.0023,2111877,1427126759436
83.43,0.0023,2111877,1427126764986
83.43,0.0023,2112615,1427126770535
83.43,0.0023,2112615,1427126776115
83.43,0.0023,2113279,1427126781679
83.43,0.0023,2113279,1427126787220
83.45,0.0025,2114734,1427126792768
83.45,0.0025,2114734,1427126798318
83.45,0.0025,2115636,1427126803856
Price,Change,Volume,Time
83.47,0.0028000000000000004,2148048,1427127003407
83.47,0.0028000000000000004,2148048,1427127008971
83.47,0.0027,2148168,1427127014530
83.47,0.0027,2148168,1427127020085
83.48,0.0029,2149810,1427127025634
83.48,0.0029,2149810,1427127031178
83.47,0.0028000000000000004,2150110,1427127036859
83.47,0.0028000000000000004,2150812,1427127042417
83.47,0.0028000000000000004,2150812,1427127047970
83.46,0.0027,2182958,1427127053514
83.46,0.0027,2182958,1427127059062
83.48,0.0029,2191498,1427127064623
83.48,0.0029,2191498,1427127074396
83.48,0.0029,2191498,1427127079950
83.45,0.0025,2194042,1427127118237
83.45,0.0025,2194546,1427127138458
83.43,0.0023,2196467,1427127161028
83.44,0.0024,2197615,1427127166565
83.44,0.0024,2197615,1427127172130
83.44,0.0024,2198833,1427127177681
83.44,0.0024,2198833,1427127183224
83.44,0.0024,2200719,1427127188779
