Price,Change,Volume,Time
42.85,-7.000000000000001E-4,9039850,1427126326536
42.85,-7.000000000000001E-4,9040150,1427126337095
42.84,-9.0E-4,9058836,1427126347646
42.84,-9.0E-4,9059507,1427126358206
Price,Change,Volume,Time
42.81,-0.0016,9165838,1427126535162
42.82,-0.0014000000000000002,9166447,1427126540711
42.82,-0.0014000000000000002,9166447,1427126549289
42.81,-0.0016,9168189,1427126554840
42.81,-0.0016,9168189,1427126560393
42.81,-0.0016,9169094,1427126565948
42.81,-0.0016,9169094,1427126571498
42.83,-0.0013,9184014,1427126577039
42.83,-0.0013,9184014,1427126582599
42.82,-0.0014000000000000002,9195078,1427126588142
42.82,-0.0014000000000000002,9195078,1427126593716
42.81,-0.0016,9206512,1427126599256
Price,Change,Volume,Time
42.85,-8.0E-4,9253332,1427126734213
42.85,-8.0E-4,9254196,1427126739766
42.84,-9.0E-4,9293643,1427126748340
42.84,-9.0E-4,9293643,1427126753886
42.84,-9.0E-4,9300224,1427126759435
42.84,-9.0E-4,9300224,1427126764985
42.84,-9.0E-4,9304514,1427126770534
42.84,-9.0E-4,9304514,1427126776113
42.84,-9.0E-4,9310327,1427126781677
42.84,-9.0E-4,9310327,1427126787218
42.84,-9.0E-4,9313213,1427126792767
42.84,-9.0E-4,9313213,1427126798317
42.85,-7.000000000000001E-4,9314577,1427126803855
Price,Change,Volume,Time
42.87,-2.0E-4,9402946,1427127003404
42.87,-2.0E-4,9402946,1427127008968
42.87,-2.0E-4,9404146,1427127014527
42.87,-2.0E-4,9404146,1427127020083
42.88,-1.0E-4,9411064,1427127025632
42.88,-1.0E-4,9411064,1427127031176
42.87,-2.0E-4,9411324,1427127036858
42.88,0.0,9413344,1427127042415
42.88,0.0,9413344,1427127047968
42.88,-1.0E-4,9415399,1427127053513
42.88,-1.0E-4,9415399,1427127059061
42.88,0.0,9416199,1427127064622
42.88,0.0,9416199,1427127074395
42.88,0.0,9416499,1427127079949
42.87,-1.0E-4,9429208,1427127118236
42.88,1.0E-4,9521124,1427127138457
42.88,1.0E-4,9526418,1427127161027
42.88,0.0,9531019,1427127166564
42.88,0.0,9531019,1427127172129
42.88,0.0,9548224,1427127177680
42.88,0.0,9548224,1427127183223
42.88,0.0,9548875,1427127188777
